hhid,milieu,region
22113,Urbain,TAMBACOUNDA
22114,Urbain,TAMBACOUNDA
22201,Urbain,TAMBACOUNDA
22202,Urbain,TAMBACOUNDA
22203,Urbain,TAMBACOUNDA
22204,Urbain,TAMBACOUNDA
22205,Urbain,TAMBACOUNDA
22206,Urbain,TAMBACOUNDA
22207,Urbain,TAMBACOUNDA
22208,Urbain,TAMBACOUNDA
22209,Urbain,TAMBACOUNDA
22210,Urbain,TAMBACOUNDA
22211,Urbain,TAMBACOUNDA
22212,Urbain,TAMBACOUNDA
22301,Urbain,TAMBACOUNDA
22302,Urbain,TAMBACOUNDA
22303,Urbain,TAMBACOUNDA
22304,Urbain,TAMBACOUNDA
22305,Urbain,TAMBACOUNDA
22307,Urbain,TAMBACOUNDA
22308,Urbain,TAMBACOUNDA
22309,Urbain,TAMBACOUNDA
22312,Urbain,TAMBACOUNDA
22313,Urbain,TAMBACOUNDA
22314,Urbain,TAMBACOUNDA
22315,Urbain,TAMBACOUNDA
22401,Urbain,TAMBACOUNDA
22402,Urbain,TAMBACOUNDA
22403,Urbain,TAMBACOUNDA
22404,Urbain,TAMBACOUNDA
22405,Urbain,TAMBACOUNDA
22406,Urbain,TAMBACOUNDA
22407,Urbain,TAMBACOUNDA
22408,Urbain,TAMBACOUNDA
22409,Urbain,TAMBACOUNDA
22410,Urbain,TAMBACOUNDA
22411,Urbain,TAMBACOUNDA
22412,Urbain,TAMBACOUNDA
22501,Urbain,TAMBACOUNDA
22502,Urbain,TAMBACOUNDA
22504,Urbain,TAMBACOUNDA
22505,Urbain,TAMBACOUNDA
22506,Urbain,TAMBACOUNDA
22508,Urbain,TAMBACOUNDA
22509,Urbain,TAMBACOUNDA
22510,Urbain,TAMBACOUNDA
22511,Urbain,TAMBACOUNDA
22512,Urbain,TAMBACOUNDA
22513,Urbain,TAMBACOUNDA
22514,Urbain,TAMBACOUNDA
22601,Urbain,TAMBACOUNDA
22603,Urbain,TAMBACOUNDA
22604,Urbain,TAMBACOUNDA
22605,Urbain,TAMBACOUNDA
22606,Urbain,TAMBACOUNDA
22607,Urbain,TAMBACOUNDA
22608,Urbain,TAMBACOUNDA
22609,Urbain,TAMBACOUNDA
22610,Urbain,TAMBACOUNDA
22612,Urbain,TAMBACOUNDA
22613,Urbain,TAMBACOUNDA
22614,Urbain,TAMBACOUNDA
22701,Urbain,TAMBACOUNDA
22702,Urbain,TAMBACOUNDA
22704,Urbain,TAMBACOUNDA
22705,Urbain,TAMBACOUNDA
22706,Urbain,TAMBACOUNDA
22708,Urbain,TAMBACOUNDA
22709,Urbain,TAMBACOUNDA
22712,Urbain,TAMBACOUNDA
22713,Urbain,TAMBACOUNDA
22714,Urbain,TAMBACOUNDA
22715,Urbain,TAMBACOUNDA
22716,Urbain,TAMBACOUNDA
22801,Urbain,TAMBACOUNDA
22802,Urbain,TAMBACOUNDA
22803,Urbain,TAMBACOUNDA
22804,Urbain,TAMBACOUNDA
22805,Urbain,TAMBACOUNDA
22806,Urbain,TAMBACOUNDA
22807,Urbain,TAMBACOUNDA
22808,Urbain,TAMBACOUNDA
22809,Urbain,TAMBACOUNDA
22810,Urbain,TAMBACOUNDA
22811,Urbain,TAMBACOUNDA
22813,Urbain,TAMBACOUNDA
22901,Urbain,TAMBACOUNDA
22902,Urbain,TAMBACOUNDA
22903,Urbain,TAMBACOUNDA
22904,Urbain,TAMBACOUNDA
22905,Urbain,TAMBACOUNDA
22906,Urbain,TAMBACOUNDA
22907,Urbain,TAMBACOUNDA
22908,Urbain,TAMBACOUNDA
22909,Urbain,TAMBACOUNDA
22910,Urbain,TAMBACOUNDA
22911,Urbain,TAMBACOUNDA
22912,Urbain,TAMBACOUNDA
23001,Urbain,TAMBACOUNDA
23002,Urbain,TAMBACOUNDA
23003,Urbain,TAMBACOUNDA
23004,Urbain,TAMBACOUNDA
23005,Urbain,TAMBACOUNDA
23006,Urbain,TAMBACOUNDA
23008,Urbain,TAMBACOUNDA
23009,Urbain,TAMBACOUNDA
23011,Urbain,TAMBACOUNDA
23012,Urbain,TAMBACOUNDA
23013,Urbain,TAMBACOUNDA
23014,Urbain,TAMBACOUNDA
23101,Urbain,TAMBACOUNDA
23102,Urbain,TAMBACOUNDA
23103,Urbain,TAMBACOUNDA
23104,Urbain,TAMBACOUNDA
23105,Urbain,TAMBACOUNDA
23106,Urbain,TAMBACOUNDA
23107,Urbain,TAMBACOUNDA
23108,Urbain,TAMBACOUNDA
23109,Urbain,TAMBACOUNDA
23110,Urbain,TAMBACOUNDA
23111,Urbain,TAMBACOUNDA
23112,Urbain,TAMBACOUNDA
23201,Rural,TAMBACOUNDA
23202,Rural,TAMBACOUNDA
23203,Rural,TAMBACOUNDA
23204,Rural,TAMBACOUNDA
23205,Rural,TAMBACOUNDA
23206,Rural,TAMBACOUNDA
23207,Rural,TAMBACOUNDA
23209,Rural,TAMBACOUNDA
23210,Rural,TAMBACOUNDA
23211,Rural,TAMBACOUNDA
23212,Rural,TAMBACOUNDA
23213,Rural,TAMBACOUNDA
23301,Rural,TAMBACOUNDA
23302,Rural,TAMBACOUNDA
23304,Rural,TAMBACOUNDA
23305,Rural,TAMBACOUNDA
23306,Rural,TAMBACOUNDA
23307,Rural,TAMBACOUNDA
23308,Rural,TAMBACOUNDA
23309,Rural,TAMBACOUNDA
23310,Rural,TAMBACOUNDA
23311,Rural,TAMBACOUNDA
23312,Rural,TAMBACOUNDA
23313,Rural,TAMBACOUNDA
23402,Rural,TAMBACOUNDA
23404,Rural,TAMBACOUNDA
23405,Rural,TAMBACOUNDA
23406,Rural,TAMBACOUNDA
23407,Rural,TAMBACOUNDA
23409,Rural,TAMBACOUNDA
23410,Rural,TAMBACOUNDA
23411,Rural,TAMBACOUNDA
23413,Rural,TAMBACOUNDA
23414,Rural,TAMBACOUNDA
23415,Rural,TAMBACOUNDA
23416,Rural,TAMBACOUNDA
23501,Rural,TAMBACOUNDA
23502,Rural,TAMBACOUNDA
23503,Rural,TAMBACOUNDA
23504,Rural,TAMBACOUNDA
23505,Rural,TAMBACOUNDA
23506,Rural,TAMBACOUNDA
23507,Rural,TAMBACOUNDA
23508,Rural,TAMBACOUNDA
23509,Rural,TAMBACOUNDA
23510,Rural,TAMBACOUNDA
23511,Rural,TAMBACOUNDA
23512,Rural,TAMBACOUNDA
23601,Rural,TAMBACOUNDA
23602,Rural,TAMBACOUNDA
23603,Rural,TAMBACOUNDA
23604,Rural,TAMBACOUNDA
23605,Rural,TAMBACOUNDA
23606,Rural,TAMBACOUNDA
23607,Rural,TAMBACOUNDA
23608,Rural,TAMBACOUNDA
23609,Rural,TAMBACOUNDA
23610,Rural,TAMBACOUNDA
23611,Rural,TAMBACOUNDA
23612,Rural,TAMBACOUNDA
23701,Rural,TAMBACOUNDA
23702,Rural,TAMBACOUNDA
23703,Rural,TAMBACOUNDA
23704,Rural,TAMBACOUNDA
23705,Rural,TAMBACOUNDA
23706,Rural,TAMBACOUNDA
23707,Rural,TAMBACOUNDA
23708,Rural,TAMBACOUNDA
23709,Rural,TAMBACOUNDA
23711,Rural,TAMBACOUNDA
23712,Rural,TAMBACOUNDA
23713,Rural,TAMBACOUNDA
23801,Rural,TAMBACOUNDA
23802,Rural,TAMBACOUNDA
23803,Rural,TAMBACOUNDA
23804,Rural,TAMBACOUNDA
23805,Rural,TAMBACOUNDA
23806,Rural,TAMBACOUNDA
23807,Rural,TAMBACOUNDA
23808,Rural,TAMBACOUNDA
23809,Rural,TAMBACOUNDA
23810,Rural,TAMBACOUNDA
23811,Rural,TAMBACOUNDA
23812,Rural,TAMBACOUNDA
23901,Rural,TAMBACOUNDA
23902,Rural,TAMBACOUNDA
23903,Rural,TAMBACOUNDA
23904,Rural,TAMBACOUNDA
23905,Rural,TAMBACOUNDA
23906,Rural,TAMBACOUNDA
23907,Rural,TAMBACOUNDA
23908,Rural,TAMBACOUNDA
23909,Rural,TAMBACOUNDA
23910,Rural,TAMBACOUNDA
23911,Rural,TAMBACOUNDA
23912,Rural,TAMBACOUNDA
24001,Rural,TAMBACOUNDA
24002,Rural,TAMBACOUNDA
24003,Rural,TAMBACOUNDA
24004,Rural,TAMBACOUNDA
24005,Rural,TAMBACOUNDA
24006,Rural,TAMBACOUNDA
24007,Rural,TAMBACOUNDA
24008,Rural,TAMBACOUNDA
24009,Rural,TAMBACOUNDA
24010,Rural,TAMBACOUNDA
24011,Rural,TAMBACOUNDA
24012,Rural,TAMBACOUNDA
24101,Urbain,TAMBACOUNDA
24104,Urbain,TAMBACOUNDA
24105,Urbain,TAMBACOUNDA
24106,Urbain,TAMBACOUNDA
24108,Urbain,TAMBACOUNDA
24110,Urbain,TAMBACOUNDA
24111,Urbain,TAMBACOUNDA
24112,Urbain,TAMBACOUNDA
24113,Urbain,TAMBACOUNDA
24114,Urbain,TAMBACOUNDA
24115,Urbain,TAMBACOUNDA
24116,Urbain,TAMBACOUNDA
24201,Rural,TAMBACOUNDA
24202,Rural,TAMBACOUNDA
24203,Rural,TAMBACOUNDA
24204,Rural,TAMBACOUNDA
24205,Rural,TAMBACOUNDA
24206,Rural,TAMBACOUNDA
24207,Rural,TAMBACOUNDA
24209,Rural,TAMBACOUNDA
24210,Rural,TAMBACOUNDA
24211,Rural,TAMBACOUNDA
24212,Rural,TAMBACOUNDA
24213,Rural,TAMBACOUNDA
24302,Rural,TAMBACOUNDA
24303,Rural,TAMBACOUNDA
24304,Rural,TAMBACOUNDA
24305,Rural,TAMBACOUNDA
24306,Rural,TAMBACOUNDA
24308,Rural,TAMBACOUNDA
24309,Rural,TAMBACOUNDA
24310,Rural,TAMBACOUNDA
24311,Rural,TAMBACOUNDA
24312,Rural,TAMBACOUNDA
24313,Rural,TAMBACOUNDA
24314,Rural,TAMBACOUNDA
24401,Rural,TAMBACOUNDA
24402,Rural,TAMBACOUNDA
24403,Rural,TAMBACOUNDA
24404,Rural,TAMBACOUNDA
24405,Rural,TAMBACOUNDA
24406,Rural,TAMBACOUNDA
24407,Rural,TAMBACOUNDA
24408,Rural,TAMBACOUNDA
24409,Rural,TAMBACOUNDA
24410,Rural,TAMBACOUNDA
24411,Rural,TAMBACOUNDA
24412,Rural,TAMBACOUNDA
24501,Urbain,TAMBACOUNDA
24502,Urbain,TAMBACOUNDA
24503,Urbain,TAMBACOUNDA
24504,Urbain,TAMBACOUNDA
24505,Urbain,TAMBACOUNDA
24506,Urbain,TAMBACOUNDA
24507,Urbain,TAMBACOUNDA
24508,Urbain,TAMBACOUNDA
24509,Urbain,TAMBACOUNDA
24510,Urbain,TAMBACOUNDA
24511,Urbain,TAMBACOUNDA
24512,Urbain,TAMBACOUNDA
24601,Rural,TAMBACOUNDA
24602,Rural,TAMBACOUNDA
24603,Rural,TAMBACOUNDA
24604,Rural,TAMBACOUNDA
24605,Rural,TAMBACOUNDA
24606,Rural,TAMBACOUNDA
24607,Rural,TAMBACOUNDA
24608,Rural,TAMBACOUNDA
24609,Rural,TAMBACOUNDA
24610,Rural,TAMBACOUNDA
24611,Rural,TAMBACOUNDA
24612,Rural,TAMBACOUNDA
24701,Rural,TAMBACOUNDA
24702,Rural,TAMBACOUNDA
24703,Rural,TAMBACOUNDA
24704,Rural,TAMBACOUNDA
24705,Rural,TAMBACOUNDA
24706,Rural,TAMBACOUNDA
24707,Rural,TAMBACOUNDA
24708,Rural,TAMBACOUNDA
24709,Rural,TAMBACOUNDA
24710,Rural,TAMBACOUNDA
24712,Rural,TAMBACOUNDA
24713,Rural,TAMBACOUNDA
24801,Rural,TAMBACOUNDA
24802,Rural,TAMBACOUNDA
24803,Rural,TAMBACOUNDA
24804,Rural,TAMBACOUNDA
24805,Rural,TAMBACOUNDA
24806,Rural,TAMBACOUNDA
24809,Rural,TAMBACOUNDA
24810,Rural,TAMBACOUNDA
24811,Rural,TAMBACOUNDA
24812,Rural,TAMBACOUNDA
24813,Rural,TAMBACOUNDA
24814,Rural,TAMBACOUNDA
24901,Rural,TAMBACOUNDA
24902,Rural,TAMBACOUNDA
24903,Rural,TAMBACOUNDA
24904,Rural,TAMBACOUNDA
24905,Rural,TAMBACOUNDA
24906,Rural,TAMBACOUNDA
24907,Rural,TAMBACOUNDA
24908,Rural,TAMBACOUNDA
24909,Rural,TAMBACOUNDA
24910,Rural,TAMBACOUNDA
24911,Rural,TAMBACOUNDA
24912,Rural,TAMBACOUNDA
25001,Rural,TAMBACOUNDA
25002,Rural,TAMBACOUNDA
25004,Rural,TAMBACOUNDA
25005,Rural,TAMBACOUNDA
25006,Rural,TAMBACOUNDA
25007,Rural,TAMBACOUNDA
25008,Rural,TAMBACOUNDA
25009,Rural,TAMBACOUNDA
25010,Rural,TAMBACOUNDA
25011,Rural,TAMBACOUNDA
25012,Rural,TAMBACOUNDA
25013,Rural,TAMBACOUNDA
25101,Urbain,KAOLACK
25102,Urbain,KAOLACK
25103,Urbain,KAOLACK
25104,Urbain,KAOLACK
25105,Urbain,KAOLACK
25106,Urbain,KAOLACK
25107,Urbain,KAOLACK
25108,Urbain,KAOLACK
25109,Urbain,KAOLACK
25110,Urbain,KAOLACK
25112,Urbain,KAOLACK
25113,Urbain,KAOLACK
25201,Urbain,KAOLACK
25202,Urbain,KAOLACK
25203,Urbain,KAOLACK
25204,Urbain,KAOLACK
25205,Urbain,KAOLACK
25206,Urbain,KAOLACK
25207,Urbain,KAOLACK
25208,Urbain,KAOLACK
25209,Urbain,KAOLACK
25210,Urbain,KAOLACK
25211,Urbain,KAOLACK
25212,Urbain,KAOLACK
25301,Urbain,KAOLACK
25302,Urbain,KAOLACK
25303,Urbain,KAOLACK
25304,Urbain,KAOLACK
25306,Urbain,KAOLACK
25308,Urbain,KAOLACK
25309,Urbain,KAOLACK
25310,Urbain,KAOLACK
25311,Urbain,KAOLACK
25313,Urbain,KAOLACK
25314,Urbain,KAOLACK
25315,Urbain,KAOLACK
25401,Urbain,KAOLACK
25402,Urbain,KAOLACK
25403,Urbain,KAOLACK
25404,Urbain,KAOLACK
25405,Urbain,KAOLACK
25406,Urbain,KAOLACK
25407,Urbain,KAOLACK
25408,Urbain,KAOLACK
25410,Urbain,KAOLACK
25411,Urbain,KAOLACK
25412,Urbain,KAOLACK
25413,Urbain,KAOLACK
25501,Urbain,KAOLACK
25502,Urbain,KAOLACK
25504,Urbain,KAOLACK
25505,Urbain,KAOLACK
25506,Urbain,KAOLACK
25507,Urbain,KAOLACK
25508,Urbain,KAOLACK
25510,Urbain,KAOLACK
25512,Urbain,KAOLACK
25513,Urbain,KAOLACK
25514,Urbain,KAOLACK
25515,Urbain,KAOLACK
25601,Urbain,KAOLACK
25602,Urbain,KAOLACK
25603,Urbain,KAOLACK
25604,Urbain,KAOLACK
25605,Urbain,KAOLACK
25606,Urbain,KAOLACK
25607,Urbain,KAOLACK
25608,Urbain,KAOLACK
25610,Urbain,KAOLACK
25611,Urbain,KAOLACK
25613,Urbain,KAOLACK
25614,Urbain,KAOLACK
25701,Urbain,KAOLACK
25702,Urbain,KAOLACK
25703,Urbain,KAOLACK
25704,Urbain,KAOLACK
25705,Urbain,KAOLACK
25706,Urbain,KAOLACK
25707,Urbain,KAOLACK
25708,Urbain,KAOLACK
25709,Urbain,KAOLACK
25710,Urbain,KAOLACK
25713,Urbain,KAOLACK
25714,Urbain,KAOLACK
25801,Urbain,KAOLACK
25802,Urbain,KAOLACK
25803,Urbain,KAOLACK
25804,Urbain,KAOLACK
25805,Urbain,KAOLACK
25807,Urbain,KAOLACK
25808,Urbain,KAOLACK
25809,Urbain,KAOLACK
25810,Urbain,KAOLACK
25811,Urbain,KAOLACK
25812,Urbain,KAOLACK
25813,Urbain,KAOLACK
25901,Urbain,KAOLACK
25902,Urbain,KAOLACK
25903,Urbain,KAOLACK
25904,Urbain,KAOLACK
25905,Urbain,KAOLACK
25906,Urbain,KAOLACK
25907,Urbain,KAOLACK
25908,Urbain,KAOLACK
25910,Urbain,KAOLACK
25911,Urbain,KAOLACK
25912,Urbain,KAOLACK
25913,Urbain,KAOLACK
26002,Urbain,KAOLACK
26003,Urbain,KAOLACK
26004,Urbain,KAOLACK
26005,Urbain,KAOLACK
26006,Urbain,KAOLACK
26007,Urbain,KAOLACK
26008,Urbain,KAOLACK
26009,Urbain,KAOLACK
26010,Urbain,KAOLACK
26011,Urbain,KAOLACK
26012,Urbain,KAOLACK
26013,Urbain,KAOLACK
26103,Urbain,KAOLACK
26105,Urbain,KAOLACK
26106,Urbain,KAOLACK
26108,Urbain,KAOLACK
26109,Urbain,KAOLACK
26112,Urbain,KAOLACK
26113,Urbain,KAOLACK
26114,Urbain,KAOLACK
26115,Urbain,KAOLACK
26116,Urbain,KAOLACK
26201,Urbain,KAOLACK
26202,Urbain,KAOLACK
26203,Urbain,KAOLACK
26204,Urbain,KAOLACK
26205,Urbain,KAOLACK
26206,Urbain,KAOLACK
26207,Urbain,KAOLACK
26208,Urbain,KAOLACK
26209,Urbain,KAOLACK
26211,Urbain,KAOLACK
26212,Urbain,KAOLACK
26213,Urbain,KAOLACK
26301,Urbain,KAOLACK
26302,Urbain,KAOLACK
26303,Urbain,KAOLACK
26304,Urbain,KAOLACK
26305,Urbain,KAOLACK
26306,Urbain,KAOLACK
26307,Urbain,KAOLACK
26308,Urbain,KAOLACK
26309,Urbain,KAOLACK
26311,Urbain,KAOLACK
26312,Urbain,KAOLACK
26313,Urbain,KAOLACK
26401,Urbain,KAOLACK
26403,Urbain,KAOLACK
26404,Urbain,KAOLACK
26405,Urbain,KAOLACK
26406,Urbain,KAOLACK
26407,Urbain,KAOLACK
26408,Urbain,KAOLACK
26409,Urbain,KAOLACK
26410,Urbain,KAOLACK
26412,Urbain,KAOLACK
26413,Urbain,KAOLACK
26414,Urbain,KAOLACK
26503,Urbain,KAOLACK
26504,Urbain,KAOLACK
26505,Urbain,KAOLACK
26506,Urbain,KAOLACK
26508,Urbain,KAOLACK
26510,Urbain,KAOLACK
26511,Urbain,KAOLACK
26512,Urbain,KAOLACK
26513,Urbain,KAOLACK
26514,Urbain,KAOLACK
26515,Urbain,KAOLACK
26516,Urbain,KAOLACK
26601,Urbain,KAOLACK
26602,Urbain,KAOLACK
26603,Urbain,KAOLACK
26604,Urbain,KAOLACK
26605,Urbain,KAOLACK
26607,Urbain,KAOLACK
26608,Urbain,KAOLACK
26609,Urbain,KAOLACK
26610,Urbain,KAOLACK
26611,Urbain,KAOLACK
26612,Urbain,KAOLACK
26613,Urbain,KAOLACK
26701,Urbain,KAOLACK
26702,Urbain,KAOLACK
26703,Urbain,KAOLACK
26704,Urbain,KAOLACK
26705,Urbain,KAOLACK
26706,Urbain,KAOLACK
26707,Urbain,KAOLACK
26708,Urbain,KAOLACK
26709,Urbain,KAOLACK
26710,Urbain,KAOLACK
26711,Urbain,KAOLACK
26712,Urbain,KAOLACK
26801,Urbain,KAOLACK
26802,Urbain,KAOLACK
26803,Urbain,KAOLACK
26804,Urbain,KAOLACK
26805,Urbain,KAOLACK
26806,Urbain,KAOLACK
26807,Urbain,KAOLACK
26808,Urbain,KAOLACK
26809,Urbain,KAOLACK
26810,Urbain,KAOLACK
26811,Urbain,KAOLACK
26812,Urbain,KAOLACK
26902,Urbain,KAOLACK
26903,Urbain,KAOLACK
26904,Urbain,KAOLACK
26905,Urbain,KAOLACK
26906,Urbain,KAOLACK
26907,Urbain,KAOLACK
26908,Urbain,KAOLACK
26909,Urbain,KAOLACK
26910,Urbain,KAOLACK
26912,Urbain,KAOLACK
26913,Urbain,KAOLACK
26914,Urbain,KAOLACK
27001,Urbain,KAOLACK
27002,Urbain,KAOLACK
27003,Urbain,KAOLACK
27005,Urbain,KAOLACK
27006,Urbain,KAOLACK
27007,Urbain,KAOLACK
27008,Urbain,KAOLACK
27009,Urbain,KAOLACK
27010,Urbain,KAOLACK
27011,Urbain,KAOLACK
27012,Urbain,KAOLACK
27013,Urbain,KAOLACK
27101,Rural,KAOLACK
27102,Rural,KAOLACK
27103,Rural,KAOLACK
27105,Rural,KAOLACK
27106,Rural,KAOLACK
27107,Rural,KAOLACK
27108,Rural,KAOLACK
27109,Rural,KAOLACK
27110,Rural,KAOLACK
27111,Rural,KAOLACK
27112,Rural,KAOLACK
27113,Rural,KAOLACK
27201,Rural,KAOLACK
27202,Rural,KAOLACK
27203,Rural,KAOLACK
27204,Rural,KAOLACK
27205,Rural,KAOLACK
27206,Rural,KAOLACK
27207,Rural,KAOLACK
27208,Rural,KAOLACK
27209,Rural,KAOLACK
27210,Rural,KAOLACK
27211,Rural,KAOLACK
27212,Rural,KAOLACK
27301,Rural,KAOLACK
27302,Rural,KAOLACK
27303,Rural,KAOLACK
27304,Rural,KAOLACK
27305,Rural,KAOLACK
27306,Rural,KAOLACK
27307,Rural,KAOLACK
27308,Rural,KAOLACK
27309,Rural,KAOLACK
27310,Rural,KAOLACK
27311,Rural,KAOLACK
27312,Rural,KAOLACK
27401,Rural,KAOLACK
27402,Rural,KAOLACK
27403,Rural,KAOLACK
27404,Rural,KAOLACK
27405,Rural,KAOLACK
27406,Rural,KAOLACK
27407,Rural,KAOLACK
27408,Rural,KAOLACK
27409,Rural,KAOLACK
27410,Rural,KAOLACK
27411,Rural,KAOLACK
27412,Rural,KAOLACK
27501,Rural,KAOLACK
27502,Rural,KAOLACK
27503,Rural,KAOLACK
27504,Rural,KAOLACK
27505,Rural,KAOLACK
27506,Rural,KAOLACK
27507,Rural,KAOLACK
27508,Rural,KAOLACK
27509,Rural,KAOLACK
27510,Rural,KAOLACK
27511,Rural,KAOLACK
27512,Rural,KAOLACK
27601,Rural,KAOLACK
27602,Rural,KAOLACK
27603,Rural,KAOLACK
27604,Rural,KAOLACK
27605,Rural,KAOLACK
27606,Rural,KAOLACK
27607,Rural,KAOLACK
27608,Rural,KAOLACK
27609,Rural,KAOLACK
27610,Rural,KAOLACK
27611,Rural,KAOLACK
27612,Rural,KAOLACK
27701,Rural,KAOLACK
27702,Rural,KAOLACK
27703,Rural,KAOLACK
27704,Rural,KAOLACK
27705,Rural,KAOLACK
27706,Rural,KAOLACK
27707,Rural,KAOLACK
27708,Rural,KAOLACK
27709,Rural,KAOLACK
27710,Rural,KAOLACK
27711,Rural,KAOLACK
27712,Rural,KAOLACK
27801,Urbain,KAOLACK
27802,Urbain,KAOLACK
27803,Urbain,KAOLACK
27804,Urbain,KAOLACK
27805,Urbain,KAOLACK
27806,Urbain,KAOLACK
27807,Urbain,KAOLACK
27808,Urbain,KAOLACK
27809,Urbain,KAOLACK
27810,Urbain,KAOLACK
27811,Urbain,KAOLACK
27812,Urbain,KAOLACK
27901,Urbain,KAOLACK
27902,Urbain,KAOLACK
27903,Urbain,KAOLACK
27904,Urbain,KAOLACK
27905,Urbain,KAOLACK
27906,Urbain,KAOLACK
27907,Urbain,KAOLACK
27908,Urbain,KAOLACK
27909,Urbain,KAOLACK
27910,Urbain,KAOLACK
27911,Urbain,KAOLACK
27912,Urbain,KAOLACK
28001,Rural,KAOLACK
28002,Rural,KAOLACK
28003,Rural,KAOLACK
28004,Rural,KAOLACK
28005,Rural,KAOLACK
28006,Rural,KAOLACK
28007,Rural,KAOLACK
28008,Rural,KAOLACK
28009,Rural,KAOLACK
28010,Rural,KAOLACK
28011,Rural,KAOLACK
28012,Rural,KAOLACK
28101,Rural,KAOLACK
28102,Rural,KAOLACK
28103,Rural,KAOLACK
28104,Rural,KAOLACK
28105,Rural,KAOLACK
28106,Rural,KAOLACK
28107,Rural,KAOLACK
28108,Rural,KAOLACK
28109,Rural,KAOLACK
28110,Rural,KAOLACK
28111,Rural,KAOLACK
28112,Rural,KAOLACK
28201,Rural,KAOLACK
28202,Rural,KAOLACK
28203,Rural,KAOLACK
28204,Rural,KAOLACK
28205,Rural,KAOLACK
28206,Rural,KAOLACK
28207,Rural,KAOLACK
28208,Rural,KAOLACK
28209,Rural,KAOLACK
28210,Rural,KAOLACK
28211,Rural,KAOLACK
28212,Rural,KAOLACK
28301,Rural,KAOLACK
28302,Rural,KAOLACK
28303,Rural,KAOLACK
28305,Rural,KAOLACK
28306,Rural,KAOLACK
28307,Rural,KAOLACK
28308,Rural,KAOLACK
28309,Rural,KAOLACK
28310,Rural,KAOLACK
28311,Rural,KAOLACK
28312,Rural,KAOLACK
28313,Rural,KAOLACK
28401,Rural,KAOLACK
28402,Rural,KAOLACK
28403,Rural,KAOLACK
28404,Rural,KAOLACK
28405,Rural,KAOLACK
28406,Rural,KAOLACK
28407,Rural,KAOLACK
28408,Rural,KAOLACK
28409,Rural,KAOLACK
28410,Rural,KAOLACK
28411,Rural,KAOLACK
28412,Rural,KAOLACK
28501,Rural,KAOLACK
28502,Rural,KAOLACK
28503,Rural,KAOLACK
28504,Rural,KAOLACK
28505,Rural,KAOLACK
28506,Rural,KAOLACK
28507,Rural,KAOLACK
28508,Rural,KAOLACK
28509,Rural,KAOLACK
28511,Rural,KAOLACK
28512,Rural,KAOLACK
28513,Rural,KAOLACK
28601,Rural,KAOLACK
28602,Rural,KAOLACK
28603,Rural,KAOLACK
28604,Rural,KAOLACK
28605,Rural,KAOLACK
28606,Rural,KAOLACK
28607,Rural,KAOLACK
28608,Rural,KAOLACK
28609,Rural,KAOLACK
28610,Rural,KAOLACK
28611,Rural,KAOLACK
28612,Rural,KAOLACK
28701,Rural,KAOLACK
28702,Rural,KAOLACK
28703,Rural,KAOLACK
28704,Rural,KAOLACK
28705,Rural,KAOLACK
28706,Rural,KAOLACK
28707,Rural,KAOLACK
28708,Rural,KAOLACK
28709,Rural,KAOLACK
28710,Rural,KAOLACK
28711,Rural,KAOLACK
28712,Rural,KAOLACK
28801,Rural,KAOLACK
28802,Rural,KAOLACK
28803,Rural,KAOLACK
28804,Rural,KAOLACK
28805,Rural,KAOLACK
28806,Rural,KAOLACK
28807,Rural,KAOLACK
28808,Rural,KAOLACK
28809,Rural,KAOLACK
28810,Rural,KAOLACK
28811,Rural,KAOLACK
28812,Rural,KAOLACK
28901,Rural,KAOLACK
28902,Rural,KAOLACK
28903,Rural,KAOLACK
28904,Rural,KAOLACK
28905,Rural,KAOLACK
28906,Rural,KAOLACK
28907,Rural,KAOLACK
28908,Rural,KAOLACK
28909,Rural,KAOLACK
28910,Rural,KAOLACK
28911,Rural,KAOLACK
28912,Rural,KAOLACK
29001,Urbain,KAOLACK
29002,Urbain,KAOLACK
29003,Urbain,KAOLACK
29004,Urbain,KAOLACK
29005,Urbain,KAOLACK
29007,Urbain,KAOLACK
29008,Urbain,KAOLACK
29009,Urbain,KAOLACK
29010,Urbain,KAOLACK
29011,Urbain,KAOLACK
29012,Urbain,KAOLACK
29013,Urbain,KAOLACK
29101,Urbain,KAOLACK
29102,Urbain,KAOLACK
29103,Urbain,KAOLACK
29104,Urbain,KAOLACK
29105,Urbain,KAOLACK
29106,Urbain,KAOLACK
29107,Urbain,KAOLACK
29108,Urbain,KAOLACK
29109,Urbain,KAOLACK
29110,Urbain,KAOLACK
29111,Urbain,KAOLACK
29112,Urbain,KAOLACK
29201,Rural,KAOLACK
29202,Rural,KAOLACK
29203,Rural,KAOLACK
29204,Rural,KAOLACK
29205,Rural,KAOLACK
29206,Rural,KAOLACK
29207,Rural,KAOLACK
29208,Rural,KAOLACK
29209,Rural,KAOLACK
29210,Rural,KAOLACK
29211,Rural,KAOLACK
29212,Rural,KAOLACK
29301,Rural,KAOLACK
29302,Rural,KAOLACK
29303,Rural,KAOLACK
29304,Rural,KAOLACK
29305,Rural,KAOLACK
29306,Rural,KAOLACK
29307,Rural,KAOLACK
29308,Rural,KAOLACK
29309,Rural,KAOLACK
29310,Rural,KAOLACK
29311,Rural,KAOLACK
29312,Rural,KAOLACK
29401,Rural,KAOLACK
29402,Rural,KAOLACK
29403,Rural,KAOLACK
29404,Rural,KAOLACK
